iteration,ser_time_ns,deser_time_ns,e2e_time_ns,message_size_bytes
732,11566.00,16860.00,22889.00,646
733,6667.00,13009.00,21372.00,646
734,6952.00,13014.00,19830.00,646
735,6601.00,14608.00,19749.00,646
736,6586.00,16011.00,21757.00,646
737,6923.00,15376.00,22459.00,646
738,7014.00,13533.00,21964.00,646
739,7018.00,13604.00,20421.00,646
740,7030.00,15286.00,20632.00,646
741,6809.00,15660.00,20453.00,646
742,6820.00,13708.00,22157.00,646
743,6818.00,15027.00,22311.00,646
744,6867.00,13540.00,20330.00,646
745,6894.00,14974.00,20201.00,646
746,6801.00,15225.00,21627.00,646
747,6880.00,13411.00,21802.00,646
748,6909.00,13462.00,21804.00,646
749,6836.00,13332.00,20178.00,646
750,6794.00,15091.00,20277.00,646
751,25103.00,24095.00,24266.00,646
752,7246.00,15077.00,47053.00,646
753,13335.00,21709.00,25227.00,646
754,7386.00,13998.00,20486.00,646
755,6785.00,15168.00,20563.00,646
756,6791.00,16885.00,22472.00,646
757,7132.00,13428.00,21828.00,646
758,6799.00,53106.00,37253.00,646
759,8074.00,14514.00,21344.00,646
760,7152.00,15962.00,21284.00,646
761,8079.00,15871.00,21461.00,646
762,7964.00,14355.00,25227.00,646
763,7356.00,13951.00,24085.00,646
764,7262.00,13855.00,23397.00,646
765,35833.00,20007.00,40663.00,646
766,7931.00,17095.00,22257.00,646
767,8085.00,14372.00,23511.00,646
768,7522.00,15989.00,81283.00,646
769,8499.00,15627.00,22136.00,646
770,7019.00,16758.00,21002.00,646
771,7271.00,15659.00,20695.00,646
772,6785.00,14684.00,38494.00,646
773,7750.00,14804.00,22743.00,646
774,6947.00,14782.00,21054.00,646
775,6731.00,15644.00,30349.00,646
776,7260.00,29048.00,22353.00,646
777,6630.00,15091.00,23473.00,646
778,6786.00,13660.00,26719.00,646
779,6794.00,13250.00,19852.00,646
780,6383.00,14888.00,24289.00,646
781,6893.00,14930.00,30088.00,646
782,6467.00,13410.00,21225.00,646
783,6602.00,13197.00,21315.00,646
784,6613.00,13202.00,22133.00,646
785,6702.00,15011.00,19694.00,646
786,6414.00,15071.00,19996.00,646
787,6372.00,13218.00,21078.00,646
788,6436.00,13192.00,21185.00,646
789,6637.00,35607.00,28306.00,646
790,7084.00,16282.00,19836.00,646
791,6572.00,14935.00,19764.00,646
792,6485.00,13318.00,21415.00,646
793,6434.00,13340.00,21261.00,646
794,6537.00,13162.00,19560.00,646
795,6400.00,14759.00,19958.00,646
796,6532.00,14767.00,19749.00,646
797,6481.00,13347.00,22060.00,646
798,6586.00,13051.00,21359.00,646
799,6467.00,13348.00,20062.00,646
800,6589.00,15024.00,21588.00,646
801,20345.00,32760.00,22914.00,646
802,7113.00,13550.00,22217.00,646
803,6930.00,13310.00,38075.00,646
804,9609.00,16651.00,20576.00,646
805,6825.00,15604.00,20091.00,646
806,6621.00,15217.00,20208.00,646
807,9233.00,17113.00,22363.00,646
808,11164.00,23002.00,31878.00,646
809,33056.00,16030.00,24382.00,646
810,12133.00,22462.00,21519.00,646
811,6592.00,15179.00,21691.00,646
812,6486.00,13346.00,23500.00,646
813,6612.00,13333.00,21485.00,646
814,6509.00,13389.00,20756.00,646
815,6364.00,15707.00,35944.00,646
816,7680.00,18325.00,22080.00,646
817,7330.00,66666.00,59712.00,646
818,10613.00,17539.00,39200.00,646
819,12046.00,21804.00,38597.00,646
820,11626.00,23688.00,25745.00,646
821,8246.00,15796.00,19691.00,646
822,6470.00,13051.00,21600.00,646
823,6508.00,13021.00,21874.00,646
824,6759.00,16161.00,19381.00,646
825,27191.00,24565.00,24474.00,646
826,6870.00,15048.00,19739.00,646
827,6584.00,32685.00,24243.00,646
828,6602.00,15629.00,22446.00,646
829,6969.00,12821.00,31910.00,646
830,7524.00,15125.00,19173.00,646
831,6392.00,14615.00,19260.00,646
832,6309.00,12874.00,23764.00,646
833,12532.00,15762.00,24919.00,646
834,11859.00,22824.00,33146.00,646
835,7876.00,16441.00,19517.00,646
836,6394.00,14489.00,19342.00,646
837,7930.00,16308.00,35665.00,646
838,7507.00,13851.00,21938.00,646
839,6689.00,13243.00,19852.00,646
840,6622.00,14912.00,19874.00,646
841,6582.00,15019.00,23627.00,646
842,6617.00,13176.00,21560.00,646
843,6670.00,14013.00,21866.00,646
844,6970.00,13385.00,29939.00,646
845,6890.00,15261.00,60822.00,646
846,13056.00,20139.00,21239.00,646
847,6529.00,13358.00,21736.00,646
848,6545.00,36810.00,23915.00,646
849,6641.00,13173.00,19609.00,646
850,6687.00,14939.00,19706.00,646
851,6651.00,14706.00,19603.00,646
852,6647.00,13111.00,21337.00,646
853,16378.00,13724.00,65090.00,646
854,13308.00,17619.00,20858.00,646
855,6772.00,57239.00,33062.00,646
856,7725.00,16300.00,20161.00,646
857,6613.00,13361.00,63284.00,646
858,12712.00,17601.00,23299.00,646
859,39933.00,23238.00,24528.00,646
860,7543.00,15862.00,22539.00,646
861,7233.00,15068.00,40404.00,646
862,11897.00,43435.00,32942.00,646
863,7149.00,13406.00,21738.00,646
864,6827.00,13252.00,19629.00,646
865,6516.00,43868.00,32031.00,646
866,7684.00,16974.00,21097.00,646
867,6990.00,13490.00,24791.00,646
868,7044.00,14599.00,21869.00,646
869,6684.00,13252.00,21798.00,646
870,6387.00,14423.00,19153.00,646
871,16705.00,83300.00,34794.00,646
872,7667.00,14545.00,23171.00,646
873,6761.00,12864.00,20863.00,646
874,6517.00,12729.00,19023.00,646
875,6311.00,14290.00,19092.00,646
876,6268.00,14237.00,18991.00,646
877,6268.00,12713.00,20686.00,646
878,6279.00,12679.00,20532.00,646
879,6518.00,12658.00,19046.00,646
880,6221.00,14181.00,19036.00,646
881,6411.00,14334.00,19010.00,646
882,6334.00,12669.00,20429.00,646
883,6247.00,12656.00,20411.00,646
884,10058.00,17032.00,18986.00,646
885,6379.00,15484.00,19002.00,646
886,6243.00,14273.00,19089.00,646
887,6324.00,12666.00,21458.00,646
888,6304.00,12606.00,20756.00,646
889,6349.00,12687.00,18866.00,646
890,6262.00,16902.00,19029.00,646
891,6289.00,14229.00,18997.00,646
892,6293.00,12705.00,22716.00,646
893,6371.00,12722.00,20614.00,646
894,6312.00,12740.00,18857.00,646
895,6257.00,15012.00,19085.00,646
896,6293.00,14314.00,24927.00,646
897,6378.00,12705.00,20571.00,646
898,6385.00,12661.00,20602.00,646
899,6339.00,12669.00,18826.00,646
900,6228.00,14231.00,18992.00,646
901,6334.00,14284.00,20082.00,646
902,6246.00,12852.00,20658.00,646
903,6356.00,12795.00,20534.00,646
904,6304.00,12683.00,18924.00,646
905,25570.00,24755.00,22825.00,646
906,6838.00,15829.00,19238.00,646
907,6406.00,12760.00,22167.00,646
908,6582.00,12791.00,20787.00,646
909,6504.00,12668.00,20887.00,646
910,6503.00,14332.00,19109.00,646
911,6284.00,14364.00,19111.00,646
912,6259.00,12675.00,20683.00,646
913,8628.00,12793.00,20506.00,646
914,6351.00,12630.00,18931.00,646
915,6261.00,14298.00,18939.00,646
916,6357.00,15611.00,32921.00,646
917,13294.00,47132.00,33101.00,646
918,7426.00,19188.00,37089.00,646
919,7533.00,15816.00,21100.00,646
920,6992.00,14991.00,19824.00,646
921,6615.00,15044.00,19830.00,646
922,6547.00,13205.00,21697.00,646
923,6602.00,13203.00,21444.00,646
924,6676.00,14556.00,19696.00,646
925,6574.00,14837.00,19783.00,646
926,6574.00,14830.00,30661.00,646
927,69214.00,37759.00,45305.00,646
928,18336.00,14847.00,26344.00,646
929,6985.00,13485.00,19943.00,646
930,6630.00,14954.00,20703.00,646
931,6578.00,15012.00,19671.00,646
932,6517.00,13061.00,32049.00,646
933,7707.00,13578.00,74526.00,646
934,8982.00,12780.00,24162.00,646
935,11987.00,17172.00,19217.00,646
936,6091.00,13993.00,18416.00,646
937,6164.00,12281.00,19951.00,646
938,6217.00,12225.00,19875.00,646
939,6136.00,12188.00,18091.00,646
940,6057.00,13826.00,18235.00,646
941,6076.00,18065.00,18364.00,646
942,6075.00,12168.00,19751.00,646
943,6104.00,14073.00,20056.00,646
944,6196.00,13113.00,18242.00,646
945,6068.00,32564.00,26413.00,646
946,6385.00,15086.00,18503.00,646
947,6155.00,12203.00,20960.00,646
948,6236.00,13473.00,21032.00,646
949,7391.00,12390.00,18182.00,646
950,6129.00,13960.00,20896.00,646
951,6444.00,14202.00,20249.00,646
952,6458.00,12837.00,20729.00,646
953,6555.00,12887.00,20559.00,646
954,6620.00,12853.00,18935.00,646
955,6457.00,14263.00,19070.00,646
956,6422.00,14535.00,18995.00,646
957,6216.00,12996.00,21689.00,646
958,6407.00,13217.00,20477.00,646
959,6308.00,12803.00,20626.00,646
960,6326.00,14483.00,19237.00,646
961,6235.00,14501.00,21153.00,646
962,6462.00,13040.00,20576.00,646
963,6398.00,14785.00,20861.00,646
964,6328.00,12597.00,18758.00,646
965,6299.00,14147.00,18967.00,646
966,6241.00,14208.00,18777.00,646
967,6301.00,12564.00,20442.00,646
968,6339.00,12556.00,20421.00,646
969,6303.00,12629.00,18701.00,646
970,6428.00,14422.00,19588.00,646
971,6204.00,14192.00,49888.00,646
972,7193.00,13372.00,21350.00,646
973,6400.00,15086.00,51998.00,646
974,7317.00,13417.00,19049.00,646
975,6270.00,14318.00,18908.00,646
976,6295.00,14235.00,19067.00,646
977,6297.00,13223.00,20421.00,646
978,6305.00,12512.00,20704.00,646
979,6271.00,12534.00,23499.00,646
980,11457.00,23062.00,30908.00,646
981,11204.00,113871.00,125605.00,646
982,75232.00,41239.00,62896.00,646
983,13377.00,23473.00,41478.00,646
984,12612.00,21901.00,36145.00,646
985,12027.00,25614.00,36711.00,646
986,19752.00,36415.00,41301.00,646
987,14413.00,26684.00,43518.00,646
988,36490.00,33743.00,44937.00,646
989,14546.00,26505.00,38249.00,646
990,13119.00,30573.00,39936.00,646
991,15581.00,30920.00,42021.00,646
992,18958.00,35289.00,54757.00,646
993,19388.00,35067.00,51840.00,646
994,18488.00,27887.00,37883.00,646
995,13335.00,29447.00,38105.00,646
996,42914.00,47595.00,42782.00,646
997,13807.00,25208.00,50023.00,646
998,14762.00,26740.00,121522.00,646
999,28162.00,34094.00,42067.00,646
1000,14933.00,31984.00,40076.00,646
