iteration,ser_time_ns,deser_time_ns,e2e_time_ns,message_size_bytes
733,5257.00,8853.00,17240.00,649
734,6299.00,13681.00,16668.00,649
735,6071.00,11323.00,14916.00,649
736,5707.00,17957.00,20503.00,649
737,5793.00,9060.00,18860.00,649
738,5788.00,9669.00,19358.00,649
739,5877.00,11076.00,18245.00,649
740,5950.00,14771.00,16201.00,649
741,5819.00,13064.00,16290.00,649
742,5818.00,10339.00,16666.00,649
743,6311.00,12813.00,24812.00,649
744,6539.00,11808.00,17923.00,649
745,6081.00,14634.00,20492.00,649
746,6089.00,15135.00,16369.00,649
747,8257.00,12646.00,22236.00,649
748,5593.00,10911.00,114296.00,649
749,16961.00,15785.00,17281.00,649
750,5655.00,24519.00,15607.00,649
751,6082.00,11943.00,15502.00,649
752,5227.00,9933.00,17276.00,649
753,5235.00,24886.00,130631.00,649
754,12052.00,31314.00,22330.00,649
755,6257.00,14892.00,14722.00,649
756,8474.00,12539.00,15930.00,649
757,5621.00,10570.00,20257.00,649
758,8461.00,10586.00,21551.00,649
759,5932.00,10546.00,16251.00,649
760,6015.00,12825.00,19767.00,649
761,6957.00,11787.00,15197.00,649
762,5241.00,10115.00,17693.00,649
763,5392.00,9680.00,17106.00,649
764,5407.00,10215.00,15705.00,649
765,5529.00,12060.00,15644.00,649
766,5562.00,11327.00,15101.00,649
767,5456.00,9451.00,41009.00,649
768,6137.00,8988.00,16542.00,649
769,5126.00,10066.00,14088.00,649
770,5255.00,10591.00,14021.00,649
771,5381.00,10945.00,14859.00,649
772,5092.00,9211.00,16737.00,649
773,5168.00,9164.00,16481.00,649
774,5406.00,9221.00,14662.00,649
775,5230.00,11254.00,14413.00,649
776,5250.00,10377.00,13613.00,649
777,4861.00,8598.00,15995.00,649
778,5557.00,9880.00,17259.00,649
779,5594.00,9617.00,14896.00,649
780,5697.00,12445.00,19445.00,649
781,5967.00,13431.00,15522.00,649
782,5470.00,9791.00,16904.00,649
783,5299.00,9814.00,16708.00,649
784,5636.00,9764.00,19708.00,649
785,5285.00,11697.00,14888.00,649
786,5211.00,10760.00,14722.00,649
787,5285.00,10314.00,19088.00,649
788,5987.00,10745.00,18508.00,649
789,5979.00,10339.00,16655.00,649
790,5638.00,12815.00,16181.00,649
791,5307.00,14193.00,16176.00,649
792,5476.00,8900.00,17093.00,649
793,4962.00,9491.00,20114.00,649
794,5599.00,8802.00,13715.00,649
795,5878.00,31965.00,15987.00,649
796,5736.00,11203.00,14899.00,649
797,5723.00,9922.00,15921.00,649
798,5851.00,9994.00,17744.00,649
799,6191.00,9651.00,15396.00,649
800,5272.00,10593.00,15695.00,649
801,15020.00,22905.00,16561.00,649
802,5481.00,28157.00,22659.00,649
803,6365.00,10176.00,16433.00,649
804,5737.00,11248.00,53601.00,649
805,6364.00,11615.00,14777.00,649
806,14099.00,10411.00,33359.00,649
807,6753.00,10340.00,15564.00,649
808,5049.00,9091.00,14736.00,649
809,3446.00,5441.00,8347.00,649
810,2940.00,5746.00,8134.00,649
811,2895.00,5677.00,8101.00,649
812,2937.00,5193.00,8511.00,649
813,3044.00,5151.00,8385.00,649
814,2933.00,5155.00,7971.00,649
815,2884.00,5504.00,8034.00,649
816,2933.00,5536.00,8019.00,649
817,2878.00,5144.00,8435.00,649
818,2913.00,5198.00,8530.00,649
819,2931.00,5183.00,11294.00,649
820,2906.00,5511.00,7966.00,649
821,2886.00,5579.00,8046.00,649
822,2883.00,5275.00,8516.00,649
823,2898.00,5249.00,8438.00,649
824,2851.00,5268.00,8039.00,649
825,2892.00,5625.00,8034.00,649
826,2902.00,5573.00,7943.00,649
827,2962.00,5225.00,8347.00,649
828,2903.00,5325.00,8510.00,649
829,2869.00,5203.00,8087.00,649
830,2918.00,5651.00,8046.00,649
831,2908.00,5537.00,8057.00,649
832,2867.00,5160.00,8378.00,649
833,2849.00,11258.00,8884.00,649
834,2880.00,5210.00,8059.00,649
835,2845.00,5588.00,8082.00,649
836,2883.00,5602.00,8054.00,649
837,2885.00,5238.00,8453.00,649
838,2849.00,5268.00,8488.00,649
839,2870.00,6551.00,10984.00,649
840,3168.00,5826.00,8268.00,649
841,3050.00,5749.00,8257.00,649
842,3004.00,5508.00,8646.00,649
843,2981.00,5451.00,8713.00,649
844,2975.00,5410.00,8252.00,649
845,2983.00,5707.00,23644.00,649
846,5338.00,7198.00,9650.00,649
847,3345.00,5925.00,9081.00,649
848,3031.00,5412.00,8770.00,649
849,3016.00,5363.00,8316.00,649
850,3006.00,5733.00,8290.00,649
851,2990.00,5699.00,8369.00,649
852,3013.00,5381.00,8712.00,649
853,2988.00,5393.00,8699.00,649
854,2955.00,5410.00,8233.00,649
855,3055.00,5791.00,8411.00,649
856,3064.00,5800.00,8274.00,649
857,3046.00,5342.00,8763.00,649
858,3009.00,5407.00,8808.00,649
859,3017.00,5332.00,8222.00,649
860,3001.00,5757.00,8337.00,649
861,2972.00,5715.00,8306.00,649
862,2939.00,5390.00,8853.00,649
863,2970.00,5458.00,8670.00,649
864,2977.00,5453.00,8240.00,649
865,3010.00,5816.00,8589.00,649
866,3008.00,5732.00,8265.00,649
867,3034.00,5338.00,10824.00,649
868,3092.00,5436.00,8700.00,649
869,3039.00,8732.00,8316.00,649
870,2984.00,5768.00,8285.00,649
871,2961.00,5783.00,8309.00,649
872,2977.00,5392.00,8830.00,649
873,2967.00,5412.00,8700.00,649
874,2961.00,5408.00,8248.00,649
875,2958.00,5764.00,8381.00,649
876,3032.00,5656.00,28232.00,649
877,5967.00,5596.00,8923.00,649
878,2980.00,5288.00,10064.00,649
879,3097.00,5390.00,8311.00,649
880,2912.00,5763.00,8293.00,649
881,3041.00,5697.00,8201.00,649
882,2900.00,5306.00,8623.00,649
883,2944.00,5279.00,8539.00,649
884,2962.00,5630.00,8205.00,649
885,2905.00,5686.00,8287.00,649
886,2947.00,5668.00,8356.00,649
887,2912.00,5354.00,8517.00,649
888,2937.00,5339.00,8703.00,649
889,3001.00,5283.00,9707.00,649
890,3018.00,5705.00,8349.00,649
891,2893.00,5730.00,8307.00,649
892,2909.00,5315.00,30514.00,649
893,3860.00,6601.00,9768.00,649
894,3358.00,6074.00,8649.00,649
895,2984.00,5898.00,8396.00,649
896,3166.00,5821.00,8243.00,649
897,2910.00,5316.00,8643.00,649
898,3082.00,5332.00,8673.00,649
899,2988.00,5373.00,8275.00,649
900,2939.00,5815.00,8277.00,649
901,2908.00,5762.00,8290.00,649
902,2928.00,5323.00,9650.00,649
903,2961.00,5367.00,8828.00,649
904,3127.00,5447.00,8208.00,649
905,2962.00,5699.00,8166.00,649
906,2933.00,5662.00,8208.00,649
907,2942.00,5357.00,8582.00,649
908,2887.00,5382.00,8722.00,649
909,2956.00,5376.00,8197.00,649
910,2974.00,5746.00,8138.00,649
911,2897.00,5642.00,8300.00,649
912,3054.00,5361.00,8605.00,649
913,2905.00,5374.00,8626.00,649
914,3757.00,5391.00,8245.00,649
915,2891.00,5787.00,8214.00,649
916,2928.00,5720.00,11747.00,649
917,3021.00,5316.00,8673.00,649
918,2911.00,5380.00,8658.00,649
919,2920.00,5408.00,8296.00,649
920,2891.00,5709.00,8150.00,649
921,2900.00,5656.00,8235.00,649
922,2895.00,5287.00,8578.00,649
923,2946.00,5434.00,8603.00,649
924,2957.00,5386.00,8200.00,649
925,2903.00,5729.00,8136.00,649
926,3005.00,5726.00,8332.00,649
927,2930.00,5347.00,8738.00,649
928,2921.00,5322.00,8639.00,649
929,2923.00,5367.00,8426.00,649
930,2899.00,5654.00,8278.00,649
931,2993.00,5722.00,8273.00,649
932,2898.00,5371.00,122028.00,649
933,7292.00,7310.00,10142.00,649
934,3506.00,5492.00,9390.00,649
935,2942.00,5869.00,8229.00,649
936,2915.00,5782.00,8230.00,649
937,2896.00,5344.00,8711.00,649
938,2970.00,5330.00,8715.00,649
939,2886.00,5404.00,8207.00,649
940,2975.00,5751.00,8291.00,649
941,2843.00,5655.00,8250.00,649
942,2897.00,5359.00,8689.00,649
943,2890.00,5337.00,8679.00,649
944,2870.00,5389.00,8274.00,649
945,2865.00,5698.00,8180.00,649
946,2871.00,5668.00,8234.00,649
947,2918.00,5321.00,9981.00,649
948,2921.00,5329.00,8690.00,649
949,2886.00,5384.00,8135.00,649
950,2886.00,5673.00,8194.00,649
951,2889.00,9301.00,8576.00,649
952,2944.00,5368.00,8746.00,649
953,2873.00,5368.00,8622.00,649
954,2926.00,5439.00,8251.00,649
955,2907.00,5634.00,8219.00,649
956,2873.00,5675.00,8321.00,649
957,2909.00,5322.00,8667.00,649
958,2926.00,5430.00,8665.00,649
959,2860.00,5402.00,8167.00,649
960,18806.00,6206.00,14012.00,649
961,3096.00,5848.00,8194.00,649
962,2811.00,5367.00,8428.00,649
963,2813.00,5345.00,8431.00,649
964,2869.00,5348.00,8175.00,649
965,2868.00,5678.00,8050.00,649
966,2845.00,5648.00,8225.00,649
967,2770.00,5382.00,8414.00,649
968,2841.00,5309.00,8477.00,649
969,2842.00,5310.00,8137.00,649
970,2806.00,5599.00,8072.00,649
971,2859.00,5638.00,8137.00,649
972,2758.00,5366.00,8398.00,649
973,2800.00,5368.00,8495.00,649
974,2825.00,5322.00,8078.00,649
975,2852.00,5614.00,8106.00,649
976,2850.00,5715.00,12156.00,649
977,2751.00,5129.00,8199.00,649
978,2846.00,5256.00,8189.00,649
979,2711.00,5225.00,7846.00,649
980,2728.00,5430.00,7878.00,649
981,2725.00,5483.00,7878.00,649
982,2726.00,5105.00,8138.00,649
983,2758.00,5215.00,8175.00,649
984,2746.00,5226.00,7807.00,649
985,2731.00,5455.00,8812.00,649
986,2741.00,5535.00,7847.00,649
987,2751.00,19303.00,14886.00,649
988,3543.00,6038.00,9310.00,649
989,3281.00,5253.00,8084.00,649
990,2859.00,5559.00,7884.00,649
991,2716.00,5513.00,7799.00,649
992,2832.00,5136.00,8231.00,649
993,2751.00,5179.00,8304.00,649
994,2765.00,5172.00,7863.00,649
995,2696.00,5479.00,15655.00,649
996,2684.00,5481.00,7955.00,649
997,2742.00,5045.00,8306.00,649
998,2747.00,13829.00,8707.00,649
999,2815.00,5196.00,13721.00,649
1000,2828.00,5971.00,7855.00,649
